id,name,developer,developer_inn,price_for_sqm,address,latitude,longitude,metro,metro_time,floors_min,floors_max,apartments,total_area,completion_date,start_date,escrow,problem_flag,rpd_number,region_num,flats_count,building_class,wall_material,finish_type_count,free_plan,parking_count,energy_efficiency,developer_group,address_code,year_month,price_for_sqm_adj,key_rate,inflation,curs
41271,"ЖК ""Малая Финляндия""",КАПСТРОЙ,7811119987,143632.0,"ЛО, г. Выборг",60.7201,28.7596,,,1,10,55,3422.21,2023-12-26,2021-06-30,0,0,47-000898,47,55.0,Комфорт,Другое,1.0,Есть,7.0,C,1,51,2021 June,212488.575009716,5.5,6.5,72.61685714285714
41270,"ЖК ""Малая Финляндия""",КАПСТРОЙ,7811119987,183196.0,"ЛО, г. Выборг",60.7201,28.7596,,,1,10,63,3510.91,2023-12-26,2021-06-30,0,0,47-000898,47,63.0,Комфорт,Другое,1.0,Есть,61.0,B,1,51,2021 June,271019.3897423968,5.5,6.5,72.61685714285714
41269,"ЖК ""Малая Финляндия""",КАПСТРОЙ,7811119987,153324.0,"ЛО, г. Выборг",60.7202,28.759,,,1,10,62,3475.85,2023-12-26,2021-06-30,0,0,47-000898,47,62.0,Комфорт,Другое,1.0,Есть,77.0,C,1,51,2021 June,226826.87893219964,5.5,6.5,72.61685714285714
41248,ID Kudrovo/iD Kudrovo 4.2,СЗ ЕВРОИНВЕСТ КУДРОВО,4703180308,182138.0,"ЛО, г. Кудрово",59.9237,30.5188,Улица Дыбенко,25.6833333333333,13,13,874,34441.99,2023-12-26,2021-06-29,0,0,47-000897,47,874.0,Комфорт,Монолит-кирпич,1.0,Нет,0.0,B,1,84,2021 June,269454.18900467624,5.5,6.5,72.61685714285714
41245,"ЖК ""Ново Антропшино""",ЗАПСТРОЙ,4719026238,124358.0,"ЛО, г. Коммунар",59.6433,30.4343,,,3,3,71,2413.86,2022-03-10,2021-06-29,0,0,47-000896,47,71.0,Комфорт,Монолит-кирпич,0.0,Нет,0.0,B,1,60,2021 June,183974.7007008067,5.5,6.5,72.61685714285714
41244,"ЖК ""Ново Антропшино""",ЗАПСТРОЙ,4719026238,114503.0,"ЛО, г. Коммунар",59.6424,30.4342,,,3,3,71,2413.85,2022-01-14,2021-06-29,0,0,47-000896,47,71.0,Комфорт,Монолит-кирпич,0.0,Нет,0.0,B,1,60,2021 June,169395.2552658009,5.5,6.5,72.61685714285714
41243,"ЖК ""Ново Антропшино""",ЗАПСТРОЙ,4719026238,134107.0,"ЛО, г. Коммунар",59.6432,30.4336,,,3,3,71,2413.85,2022-03-10,2021-06-29,0,0,47-000896,47,71.0,Комфорт,Монолит-кирпич,0.0,Нет,0.0,B,1,60,2021 June,198397.33018288395,5.5,6.5,72.61685714285714
41242,"ЖК ""Ново Антропшино""",ЗАПСТРОЙ,4719026238,116057.0,"ЛО, г. Коммунар",59.6425,30.4335,,,3,3,71,2413.84,2021-11-16,2021-06-29,0,0,47-000896,47,71.0,Комфорт,Монолит-кирпич,0.0,Нет,0.0,B,1,60,2021 June,171694.23631156437,5.5,6.5,72.61685714285714
41181,,СПЕЦЗАСТРОЙЩИК ЛО 1,4705080620,67460.0,"ЛО, д. Лесколово, ул Лесная",60.2718,30.4681,,,5,6,114,5335.7,2022-12-27,2021-06-28,0,0,47-000891,47,114.0,Типовой,Панель,1.0,Нет,0.0,B,3,113,2021 June,99800.03947696504,5.5,6.5,72.61685714285714
41179,Дом на Набережной,ЛЕНОБЛСТРОЙ 47,7806553444,88665.0,"ЛО, гп Дубровка, улица Набережная",59.8453,30.9391,,,6,6,55,2125.74,2022-06-16,2021-06-28,0,0,47-000895,47,55.0,Комфорт,Монолит-кирпич,0.0,Нет,0.0,C,1,114,2021 June,131170.62704158176,5.5,6.5,72.61685714285714
41163,ЦДС Новые Горизонты участок 2,НОВЫЕ ГОРИЗОНТЫ 1,4703154964,146896.0,"ЛО, п. Бугры",60.0754,30.4124,Девяткино,38.7333333333333,18,18,512,18330.56,2023-10-11,2021-06-28,0,0,47-000894,47,512.0,Комфорт,Другое,1.0,Нет,0.0,D,1,50,2021 June,217317.3228432887,5.5,6.5,72.61685714285714
41162,ЦДС Новые Горизонты участок 2,НОВЫЕ ГОРИЗОНТЫ 1,4703154964,140031.0,"ЛО, п. Бугры",60.0768,30.4117,Девяткино,39.5166666666667,19,22,1119,39142.44,2023-10-11,2021-06-28,0,0,47-000894,47,1119.0,Комфорт,Другое,1.0,Нет,0.0,D,1,50,2021 June,207161.2707974932,5.5,6.5,72.61685714285714
41161,ЦДС Новые Горизонты участок 2,НОВЫЕ ГОРИЗОНТЫ 1,4703154964,138433.0,"ЛО, п. Бугры",60.0776,30.4107,Девяткино,39.6666666666667,22,22,146,6539.48,2023-10-11,2021-06-28,0,0,47-000894,47,146.0,Комфорт,Другое,1.0,Нет,0.0,D,1,50,2021 June,204797.19633730658,5.5,6.5,72.61685714285714
41160,ЦДС Новые Горизонты участок 2,НОВЫЕ ГОРИЗОНТЫ 1,4703154964,129984.0,"ЛО, п. Бугры",60.0767,30.4099,Девяткино,38.4833333333333,19,22,1119,39142.44,2023-05-30,2021-06-28,0,0,47-000894,47,1119.0,Комфорт,Другое,1.0,Нет,0.0,D,1,50,2021 June,192297.78137227724,5.5,6.5,72.61685714285714
41158,ЦДС Новые Горизонты участок 2,НОВЫЕ ГОРИЗОНТЫ 1,4703154964,140628.0,"ЛО, п. Бугры",60.0753,30.4109,Девяткино,37.75,24,24,330,11948.46,2023-05-30,2021-06-28,0,0,47-000894,47,330.0,Комфорт,Другое,1.0,Нет,0.0,D,1,50,2021 June,208044.4700795529,5.5,6.5,72.61685714285714
41157,ЦДС Новые Горизонты участок 2,НОВЫЕ ГОРИЗОНТЫ 1,4703154964,139639.0,"ЛО, п. Бугры",60.0753,30.4095,Девяткино,36.6166666666667,18,18,512,18330.56,2023-05-30,2021-06-28,0,0,47-000894,47,512.0,Комфорт,Другое,1.0,Нет,0.0,D,1,50,2021 June,206581.34765081413,5.5,6.5,72.61685714285714
40956,,СПЕЦЗАСТРОЙЩИК ЛО 1,4705080620,85117.0,"ЛО, г. Лодейное Поле, ул Лесная",60.7232,33.5491,,,5,5,171,7360.6,2022-11-16,2021-06-21,0,0,47-000882,47,171.0,Типовой,Панель,1.0,Нет,0.0,B,3,115,2021 June,125921.7308058232,5.5,6.5,72.61685714285714
40413,Жилой комплекс Счастье 2.0,СЗ ЛЕНСТРОЙГРАД,7806492689,123424.0,"ЛО, гп Фёдоровское",59.6724,30.5169,,,4,6,218,12228.62,2022-12-19,2021-05-31,0,0,47-000875,47,218.0,Комфорт,Монолит-кирпич,1.0,Нет,0.0,C,1,116,2021 May,186991.96076097694,5.0,6.0,74.00427368421053
40371,Таллинский парк,СЗ СТРОЙ-ЭКСПЕРТ,7743345110,155611.0,"ЛО, гп Новоселье",59.809,30.0775,,,2,13,605,25523.1,2023-05-05,2021-05-27,0,0,47-000885,47,605.0,Типовой,Другое,1.0,Нет,0.0,A+,2,101,2021 May,235756.46556566295,5.0,6.0,74.00427368421053
40331,ЖК Аквилон Stories,СЗ НОВАЯ ЛИНИЯ,2902078175,190754.0,"ЛО, г. Кудрово",59.9084,30.5135,Улица Дыбенко,10.8,13,13,341,12100.91,2024-01-10,2021-05-26,0,0,47-000884,47,341.0,Комфорт,Монолит-кирпич,1.0,Нет,0.0,A,1,84,2021 May,288999.4205583954,5.0,6.0,74.00427368421053
40330,ЖК Аквилон Stories,СЗ НОВАЯ ЛИНИЯ,2902078175,186477.0,"ЛО, г. Кудрово",59.9084,30.5135,Улица Дыбенко,10.8,1,13,649,25381.88,2024-01-10,2021-05-26,0,0,47-000884,47,649.0,Комфорт,Монолит-кирпич,1.0,Нет,40.0,A,1,84,2021 May,282519.60612866783,5.0,6.0,74.00427368421053
40253,"ЖК ""Невская История""",ЛЕНОБЛСТРОЙ 47,7806553444,121748.0,"ЛО, гп Дубровка, ул Томилина",59.8414,30.9313,,,6,6,178,8144.41,2023-07-10,2021-05-24,0,0,47-000879,47,178.0,Комфорт,Монолит-кирпич,0.0,Нет,0.0,C,1,117,2021 May,184452.75828629296,5.0,6.0,74.00427368421053
40252,"ЖК ""Невская История""",ЛЕНОБЛСТРОЙ 47,7806553444,78795.0,"ЛО, гп Дубровка, ул Томилина",59.8422,30.9306,,,5,5,53,3494.6,2021-12-08,2021-05-24,0,0,47-000879,47,53.0,Комфорт,Монолит-кирпич,0.0,Нет,0.0,A,1,117,2021 May,119377.36216749722,5.0,6.0,74.00427368421053
40229,Кудровский парк,СЗ ЭКСТРАГРАД,7743345216,218150.0,"ЛО, г. Кудрово, улица Центральная",59.9094,30.5086,Улица Дыбенко,22.6833333333333,2,13,121,5475.6,2023-04-28,2021-05-21,0,0,47-000881,47,121.0,Типовой,Другое,1.0,Нет,0.0,A+,2,93,2021 May,330505.3817734567,5.0,6.0,74.00427368421053
40228,Кудровский парк,СЗ ЭКСТРАГРАД,7743345216,202374.0,"ЛО, г. Кудрово, улица Центральная",59.9094,30.5086,Улица Дыбенко,22.6833333333333,13,13,132,5482.2,2023-04-28,2021-05-21,0,0,47-000881,47,132.0,Типовой,Другое,1.0,Нет,0.0,A+,2,93,2021 May,306604.15370626416,5.0,6.0,74.00427368421053
40115,"ЖК ""Стороны света""",СЗ НОВЫЕ ГОРИЗОНТЫ 5,4703155012,134283.0,"ЛО, п. Бугры, ул Тихая",60.073,30.4188,Девяткино,30.6333333333333,18,21,1032,35523.02,2023-08-31,2021-05-14,0,0,47-000878,47,1032.0,Комфорт,Другое,1.0,Нет,0.0,B,1,118,2021 May,203443.75054176064,5.0,6.0,74.00427368421053
40112,"ЖК ""Стороны света""",СЗ НОВЫЕ ГОРИЗОНТЫ 5,4703155012,141971.0,"ЛО, п. Бугры, ул Тихая",60.073,30.4188,Девяткино,30.6333333333333,16,16,359,12793.33,2023-08-31,2021-05-14,0,0,47-000878,47,359.0,Комфорт,Другое,1.0,Нет,0.0,B,1,118,2021 May,215091.35712014404,5.0,6.0,74.00427368421053
40111,"ЖК ""Стороны света""",СЗ НОВЫЕ ГОРИЗОНТЫ 5,4703155012,130608.0,"ЛО, п. Бугры, ул Тихая",60.073,30.4188,Девяткино,30.6333333333333,16,16,553,19107.78,2023-08-31,2021-05-14,0,0,47-000878,47,553.0,Комфорт,Другое,1.0,Нет,0.0,B,1,118,2021 May,197875.98855222386,5.0,6.0,74.00427368421053
40057,"""Браун Хаус""",СЗ ЧЕРНИКА,7806570383,142995.0,"ЛО, д. Новое Девяткино",60.0576,30.482,Девяткино,14.1166666666667,10,10,96,3936.3,2022-08-17,2021-05-11,0,0,47-000874,47,96.0,Комфорт,Панель,1.0,Нет,0.0,B,0,85,2021 May,216642.75529083403,5.0,6.0,74.00427368421053
39985,,СПЕЦЗАСТРОЙЩИК ЛО 1,4705080620,97793.0,"ЛО, г. Тихвин",59.6478,33.5654,,,9,10,149,7730.6,2022-12-26,2021-04-30,0,0,47-000877,47,149.0,Типовой,Панель,1.0,Нет,0.0,A,3,119,2021 April,154224.00822795488,5.0,5.5,76.14393181818183
39662,"Клубный дом ""Феникс""",СЗ НЭК ХОЛДИНГ,7810652818,136625.0,"ЛО, г. Гатчина, ш Пушкинское",59.58,30.1404,,,11,12,211,13574.19,2023-09-18,2021-04-16,0,0,47-000861,47,211.0,Комфорт,Панель,0.0,Нет,80.0,D,0,120,2021 April,215463.83814940063,5.0,5.5,76.14393181818183
39661,"Жилой комплекс ""Сибирь""",СЗ СОЮЗ-СЕВЕР,2224201116,123020.0,"ЛО, п. Тельмана, Ул Парковая",59.7277,30.6196,,,17,17,429,20104.0,2023-06-22,2021-04-16,0,0,47-000847,47,429.0,Типовой,Панель,1.0,Есть,0.0,B,1,100,2021 April,194008.13444932672,5.0,5.5,76.14393181818183
39660,"Жилой комплекс ""Сибирь""",СЗ СОЮЗ-СЕВЕР,2224201116,180546.0,"ЛО, п. Тельмана, Ул Парковая",59.7277,30.6195,,,17,17,71,4442.3,2023-08-25,2021-04-16,0,0,47-000848,47,71.0,Типовой,Панель,1.0,Есть,0.0,B,1,100,2021 April,284729.25249787146,5.0,5.5,76.14393181818183
39312,,СЗ ЕВРОСТРОЙ,4703140305,188547.0,"ЛО, г. Всеволожск, пр-кт Октябрьский",60.0186,30.6421,,,1,7,65,2427.69,2022-12-19,2021-04-01,0,0,47-000853,47,65.0,Комфорт,Монолит-кирпич,1.0,Нет,20.0,B,1,97,2021 April,297347.1933508146,5.0,5.5,76.14393181818183
39144,ID Kudrovo/iD Kudrovo 4.1,СЗ ЕВРОИНВЕСТ КУДРОВО,4703180308,176278.0,"ЛО, г. Кудрово",59.9234,30.5183,Улица Дыбенко,25.0166666666667,13,13,767,30384.45,2023-10-26,2021-03-17,0,0,47-000846,47,767.0,Комфорт,Монолит-кирпич,1.0,Нет,0.0,B,1,84,2021 March,284909.6734982639,4.5,5.8,74.39713333333333
39019,Янила Кантри Клаб,СЗ ЛСТ ДЕВЕЛОПМЕНТ,7841354900,206935.0,"ЛО, мкр Янила Кантри (гп Янино-1), ул Оранжевая",59.9494,30.5805,,,6,6,44,2291.09,2023-05-05,2021-03-05,0,0,47-000830,47,44.0,Комфорт,Панель,0.0,Нет,0.0,B,3,121,2021 March,334459.11166091764,4.5,5.8,74.39713333333333
39018,Янила Кантри Клаб,СЗ ЛСТ ДЕВЕЛОПМЕНТ,7841354900,235400.0,"ЛО, мкр Янила Кантри (гп Янино-1), ул Оранжевая",59.9494,30.5809,,,5,6,43,2018.58,2023-05-05,2021-03-05,0,0,47-000830,47,43.0,Комфорт,Панель,0.0,Нет,0.0,B,3,121,2021 March,380465.72539676714,4.5,5.8,74.39713333333333
39017,Янила Кантри Клаб,СЗ ЛСТ ДЕВЕЛОПМЕНТ,7841354900,258108.0,"ЛО, мкр Янила Кантри (гп Янино-1), ул Оранжевая",59.9493,30.5803,,,6,6,76,2593.63,2023-05-05,2021-03-05,0,0,47-000830,47,76.0,Комфорт,Панель,0.0,Нет,0.0,B,3,121,2021 March,417167.576256197,4.5,5.8,74.39713333333333
39016,Янила Кантри Клаб,СЗ ЛСТ ДЕВЕЛОПМЕНТ,7841354900,286449.0,"ЛО, мкр Янила Кантри (гп Янино-1), ул Оранжевая",59.9493,30.5808,,,7,8,62,2827.97,2023-05-05,2021-03-05,0,0,47-000830,47,62.0,Комфорт,Панель,0.0,Нет,0.0,B,3,121,2021 March,462973.7747416251,4.5,5.8,74.39713333333333
39015,Янила Кантри Клаб,СЗ ЛСТ ДЕВЕЛОПМЕНТ,7841354900,269734.0,"ЛО, мкр Янила Кантри (гп Янино-1), ул Оранжевая",59.9498,30.5805,,,8,9,73,3253.06,2023-05-05,2021-03-05,0,0,47-000830,47,73.0,Комфорт,Панель,0.0,Нет,0.0,B,3,121,2021 March,435958.1222352234,4.5,5.8,74.39713333333333
39014,Янила Кантри Клаб,СЗ ЛСТ ДЕВЕЛОПМЕНТ,7841354900,236883.0,"ЛО, мкр Янила Кантри (гп Янино-1), ул Оранжевая",59.9496,30.5803,,,9,9,102,4547.42,2023-05-05,2021-03-05,0,0,47-000830,47,102.0,Комфорт,Панель,0.0,Нет,0.0,B,3,121,2021 March,382862.6271417264,4.5,5.8,74.39713333333333
39010,ID Murino II,СЗ ЕВРОИНВЕСТ МУРИНО,4703179856,179216.0,"ЛО, д. Лаврики",60.0691,30.4369,Девяткино,16.35,13,13,382,14249.71,2023-12-26,2021-03-05,0,0,47-000844,47,382.0,Комфорт,Монолит-кирпич,1.0,Нет,0.0,C,2,122,2021 March,289658.2219316356,4.5,5.8,74.39713333333333
39009,ID Murino II,СЗ ЕВРОИНВЕСТ МУРИНО,4703179856,152163.0,"ЛО, д. Лаврики",60.0701,30.4368,Девяткино,17.75,13,13,315,13649.75,2023-11-09,2021-03-05,0,0,47-000844,47,315.0,Комфорт,Монолит-кирпич,1.0,Нет,0.0,C,2,122,2021 March,245933.75604735888,4.5,5.8,74.39713333333333
39008,ID Murino II,СЗ ЕВРОИНВЕСТ МУРИНО,4703179856,174141.0,"ЛО, д. Лаврики",60.0698,30.4369,Девяткино,16.9166666666667,13,13,363,13136.31,2023-11-09,2021-03-05,0,0,47-000844,47,363.0,Комфорт,Монолит-кирпич,1.0,Нет,258.0,C,2,122,2021 March,281455.74293253367,4.5,5.8,74.39713333333333
39007,ID Murino II,СЗ ЕВРОИНВЕСТ МУРИНО,4703179856,180894.0,"ЛО, д. Лаврики",60.0702,30.4362,Девяткино,17.6833333333333,13,13,176,7496.28,2023-02-01,2021-03-05,0,0,47-000844,47,176.0,Комфорт,Монолит-кирпич,1.0,Нет,0.0,C,2,122,2021 March,292370.2928204027,4.5,5.8,74.39713333333333
38921,Заречный парк,СЗ ИНВЕСТАЛЬЯНС,7722856273,219872.0,"ЛО, д. Новое Девяткино",60.0535,30.467,Девяткино,24.7666666666667,25,25,331,13397.5,2022-11-30,2021-02-25,0,0,47-000840,47,331.0,Типовой,Другое,1.0,Нет,0.0,A,2,85,2021 February,365617.3485796388,4.25,5.7,74.3168157894737
38781,"ЖК ""Высший пилотаж 3""",СЗ ЛИДЕР,7805378503,115277.0,"ЛО, г. Гатчина, б-р Авиаторов",59.5557,30.0963,,,9,10,355,17911.0,2022-03-10,2021-02-12,0,0,47-000832,47,355.0,Типовой,Панель,1.0,Нет,0.0,B,1,123,2021 February,191690.03371150044,4.25,5.7,74.3168157894737
38124,"ЖК ""Новое Сертолово""",СЗ КВС-СЕРТОЛОВО,7811523068,149895.0,"ЛО, мкр Сертолово-2",60.1232,30.2363,,,4,6,245,11609.9,2023-06-27,2020-12-16,0,0,47-000812,47,245.0,Комфорт,Монолит-кирпич,1.0,Нет,0.0,B,2,107,2020 December,149895.0,,,
38123,"ЖК ""Новое Сертолово""",СЗ КВС-СЕРТОЛОВО,7811523068,150946.0,"ЛО, мкр Сертолово-2",60.1366,30.2296,,,4,6,212,10299.4,2023-06-27,2020-12-16,0,0,47-000812,47,212.0,Комфорт,Монолит-кирпич,1.0,Нет,0.0,B,2,107,2020 December,150946.0,,,
38122,"ЖК ""Новое Сертолово""",СЗ КВС-СЕРТОЛОВО,7811523068,155685.0,"ЛО, мкр Сертолово-2",60.1362,30.232,,,4,6,224,9729.1,2023-06-27,2020-12-16,0,0,47-000812,47,224.0,Комфорт,Монолит-кирпич,1.0,Нет,0.0,B,2,107,2020 December,155685.0,,,
38105,"""Квартал Уютный""",СЗ НОВЫЕ ТЕРРИТОРИИ,4725008540,165791.0,"ЛО, гп Новоселье, ул Парадная",59.8094,30.0945,,,8,9,504,22883.64,2023-06-28,2020-12-14,0,0,47-000802,47,504.0,Комфорт,Монолит-кирпич,1.0,Нет,0.0,B,0,124,2020 December,165791.0,,,
38102,Жилой квартал «Янила Кантри»,СЗ ЛСТ ДЕВЕЛОПМЕНТ,7841354900,288087.0,"ЛО, гп Янино-1, улица Оранжевая",59.9514,30.5824,,,9,10,153,5860.35,2022-08-31,2020-12-14,0,0,47-000808,47,153.0,Комфорт,Другое,0.0,Нет,0.0,B,3,125,2020 December,288087.0,,,
38101,Жилой квартал «Янила Кантри»,СЗ ЛСТ ДЕВЕЛОПМЕНТ,7841354900,208570.0,"ЛО, гп Янино-1, улица Оранжевая",59.951,30.5822,,,9,10,69,3386.34,2022-08-31,2020-12-14,0,0,47-000808,47,69.0,Комфорт,Другое,0.0,Нет,0.0,B,3,125,2020 December,208570.0,,,
38030,Жилой квартал «IQ Гатчина»,СЗ УК ПЕТРОКОМИНВЕСТ,7838369279,222492.0,"ЛО, г. Гатчина, ул Чехова",59.5788,30.1464,,,10,10,62,2954.48,2023-05-05,2020-12-08,0,0,47-000810,47,62.0,Комфорт,Другое,0.0,Нет,0.0,B,2,126,2020 December,222492.0,,,
38029,Жилой квартал «IQ Гатчина»,СЗ УК ПЕТРОКОМИНВЕСТ,7838369279,221360.0,"ЛО, г. Гатчина, ул Чехова",59.579,30.1466,,,7,10,230,11539.25,2023-05-05,2020-12-08,0,0,47-000810,47,230.0,Комфорт,Другое,0.0,Нет,0.0,B,2,126,2020 December,221360.0,,,
38028,Жилой квартал «IQ Гатчина»,СЗ УК ПЕТРОКОМИНВЕСТ,7838369279,158982.0,"ЛО, г. Гатчина, ул Чехова",59.5785,30.1463,,,9,9,47,2210.05,2022-09-23,2020-12-08,0,0,47-000810,47,47.0,Комфорт,Другое,0.0,Нет,0.0,B,2,126,2020 December,158982.0,,,
38027,Жилой квартал «IQ Гатчина»,СЗ УК ПЕТРОКОМИНВЕСТ,7838369279,193756.0,"ЛО, г. Гатчина, ул Чехова",59.5785,30.1466,,,8,10,120,6526.18,2022-09-23,2020-12-08,0,0,47-000810,47,120.0,Комфорт,Другое,0.0,Нет,0.0,A,2,126,2020 December,193756.0,,,
38026,Город Первых.ЦДС Новосаратовка,ПРАВОБЕРЕЖНЫЙ,4703154957,142838.0,"ЛО, д. Новосаратовка",59.8441,30.5363,,,23,23,435,19157.68,2023-03-17,2020-12-08,0,0,47-000811,47,435.0,Комфорт,Другое,0.0,Нет,0.0,C,1,127,2020 December,142838.0,,,
38025,Город Первых.ЦДС Новосаратовка,ПРАВОБЕРЕЖНЫЙ,4703154957,163814.0,"ЛО, д. Новосаратовка",59.8443,30.5346,,,23,23,452,18167.12,2023-03-17,2020-12-08,0,0,47-000811,47,452.0,Комфорт,Другое,0.0,Нет,0.0,C,1,127,2020 December,163814.0,,,
38024,Город Первых.ЦДС Новосаратовка,ПРАВОБЕРЕЖНЫЙ,4703154957,155321.0,"ЛО, д. Новосаратовка",59.8444,30.5327,,,23,23,473,18685.18,2022-11-25,2020-12-08,0,0,47-000811,47,473.0,Комфорт,Другое,0.0,Нет,0.0,C,1,127,2020 December,155321.0,,,
38023,Город Первых.ЦДС Новосаратовка,ПРАВОБЕРЕЖНЫЙ,4703154957,164718.0,"ЛО, д. Новосаратовка",59.8453,30.535,,,24,24,330,13571.34,2022-11-25,2020-12-08,0,0,47-000811,47,330.0,Комфорт,Другое,0.0,Нет,0.0,C,1,127,2020 December,164718.0,,,
37727,"ЖК ""ЭНФИЛД""",АРСЕНАЛ-10,4703142292,214889.0,"ЛО, п. Бугры",60.0608,30.3993,Девяткино,21.3166666666667,13,13,330,14900.38,2022-12-13,2020-11-11,0,0,47-000800,47,330.0,Комфорт,Другое,1.0,Есть,0.0,C,1,50,2020 November,214889.0,,,
37726,"ЖК ""ЭНФИЛД""",АРСЕНАЛ-10,4703142292,234028.0,"ЛО, п. Бугры",60.0608,30.3993,Девяткино,21.3166666666667,13,13,493,22228.03,2022-12-13,2020-11-11,0,0,47-000800,47,493.0,Комфорт,Другое,1.0,Есть,234.0,C,1,50,2020 November,234028.0,,,
37725,"ЖК ""ЭНФИЛД""",АРСЕНАЛ-10,4703142292,213880.0,"ЛО, п. Бугры",60.0608,30.3993,Девяткино,21.3166666666667,13,13,176,10828.62,2022-12-30,2020-11-11,0,0,47-000800,47,176.0,Комфорт,Монолит,1.0,Есть,0.0,B,1,50,2020 November,213880.0,,,
37724,"ЖК ""Медем""",СЗ АЛГОРИТМ ДЕВЕЛОПМЕНТ,7842055902,82292.0,"ЛО, п. Щеглово",60.0274,30.7535,,,8,8,105,4813.76,2021-07-30,2020-11-11,0,0,47-000801,47,105.0,Комфорт,Монолит-кирпич,1.0,Есть,0.0,A,1,95,2020 November,82292.0,,,
37534,ЖК «ЯСНО.ЯНИНО» - «Квартал 5» (корпус 11.2),СЗ КВС ДЕВЕЛОПМЕНТ,7802825802,162009.0,"ЛО, гп Янино-1",59.9597,30.6035,,,9,9,539,22531.99,2023-10-04,2020-10-27,0,0,47-000792,47,539.0,Комфорт,Монолит-кирпич,1.0,Нет,0.0,A,2,99,2020 October,162009.0,,,
37533,ЖК «ЯСНО.ЯНИНО» - «Квартал 5» (корпус 11.1),СЗ КВС ДЕВЕЛОПМЕНТ,7802825802,154126.0,"ЛО, гп Янино-1",59.9601,30.604,,,9,9,441,18452.57,2022-10-21,2020-10-27,0,0,47-000792,47,441.0,Комфорт,Монолит-кирпич,1.0,Нет,0.0,A,2,99,2020 October,154126.0,,,
37511,"Жилой комплекс ""Графика""",СЗ ГРАФСТРОЙ,7805750249,220840.0,"ЛО, г. Мурино",60.0598,30.4419,Девяткино,17.4166666666667,13,19,615,24609.84,2026-06-30,2020-10-23,1,0,47-000785,47,615.0,Комфорт,Монолит-кирпич,1.0,Нет,0.0,B,1,2,2020 October,220840.0,,,
37510,"Жилой комплекс ""Графика""",СЗ ГРАФСТРОЙ,7805750249,177448.0,"ЛО, г. Мурино",60.0598,30.4402,Девяткино,18.5166666666667,13,19,541,20044.54,2024-04-16,2020-10-23,0,0,47-000785,47,541.0,Комфорт,Монолит-кирпич,0.0,Нет,49.0,B,1,2,2020 October,177448.0,,,
37509,"Жилой комплекс ""Графика""",СЗ ГРАФСТРОЙ,7805750249,196092.0,"ЛО, г. Мурино",60.0601,30.4385,Девяткино,20.0833333333333,19,19,969,36444.64,2023-06-05,2020-10-23,0,0,47-000785,47,969.0,Комфорт,Монолит-кирпич,0.0,Нет,0.0,B,1,2,2020 October,196092.0,,,
37469,,ЕВРОПЕЙСКАЯ СЛОБОДА,7802766106,86160.0,"ЛО, д. Касимово, проезд Цветной",60.1802,30.3466,,,3,3,51,2771.82,2022-12-29,2020-10-21,0,0,47-000786,47,51.0,Типовой,Монолит,1.0,Нет,0.0,A+,1,128,2020 October,86160.0,,,
37468,,ЕВРОПЕЙСКАЯ СЛОБОДА,7802766106,38500.0,"ЛО, д. Касимово, ул Цветочная",60.0219,30.7389,,,3,3,54,2455.02,2021-09-10,2020-10-21,0,0,47-000786,47,54.0,Типовой,Монолит,1.0,Нет,0.0,A+,1,129,2020 October,38500.0,,,
37467,"Малоэтажный жилой комплекс ""НОВОКАСИМОВО""",ЕВРОПЕЙСКАЯ СЛОБОДА,7802766106,94889.0,"ЛО, тер Массив Касимово",60.022,30.7382,,,3,3,47,2500.41,2023-06-06,2020-10-21,0,0,47-000786,47,47.0,Типовой,Монолит-кирпич,1.0,Нет,0.0,A+,1,130,2020 October,94889.0,,,
37302,ЦДС «Новые Горизонты»,НОВЫЕ ГОРИЗОНТЫ 6,4703154996,174325.0,"ЛО, п Бугры, массив Центральное",60.0704,30.4201,Девяткино,25.3166666666667,16,16,296,11568.56,2022-11-03,2020-10-02,0,0,47-000788,47,296.0,Комфорт,Другое,0.0,Нет,0.0,B,1,131,2020 October,174325.0,,,
37301,ЦДС «Новые Горизонты»,НОВЫЕ ГОРИЗОНТЫ 6,4703154996,178854.0,"ЛО, п Бугры, массив Центральное",60.0714,30.4202,Девяткино,28.5166666666667,16,16,505,19349.34,2022-11-03,2020-10-02,0,0,47-000788,47,505.0,Комфорт,Другое,0.0,Нет,0.0,B,1,131,2020 October,178854.0,,,
37300,ЦДС «Новые Горизонты»,НОВЫЕ ГОРИЗОНТЫ 6,4703154996,186982.0,"ЛО, п Бугры, массив Центральное",60.072,30.4212,Девяткино,34.5333333333333,16,16,147,6610.56,2022-11-03,2020-10-02,0,0,47-000788,47,147.0,Комфорт,Другое,0.0,Нет,0.0,B,1,131,2020 October,186982.0,,,
37299,ЦДС «Новые Горизонты»,НОВЫЕ ГОРИЗОНТЫ 6,4703154996,165623.0,"ЛО, п Бугры, массив Центральное",60.0715,30.4223,Девяткино,25.1333333333333,16,16,504,19314.37,2022-07-22,2020-10-02,0,0,47-000788,47,504.0,Комфорт,Другое,0.0,Нет,0.0,B,1,131,2020 October,165623.0,,,
