id,name,developer,developer_inn,price_for_sqm,address,latitude,longitude,metro,metro_time,floors_min,floors_max,apartments,total_area,completion_date,start_date,escrow,problem_flag,rpd_number,region_num,developer_group,address_code
53405,"""Коттеджный поселок ""Нева Life""",СЗ СТРОЙРЕГИОНСЕРВИС,7806480080,81845.0,"ЛО, Городской поселок имени Свердлова",59.7843,30.6989,,,2,2,5,355.58,2024-07-01,2023-07-26,0,0,47-001089,47,137,5
53404,"""Коттеджный поселок ""Нева Life""",СЗ СТРОЙРЕГИОНСЕРВИС,7806480080,81567.0,"ЛО, Городской поселок имени Свердлова",59.7843,30.6989,,,2,2,8,557.18,2024-10-24,2023-07-26,0,0,47-001089,47,137,5
53380,Жилые кварталы Город звезд,СЗ СЭТЛ ЭСТЕЙТ,7810733993,163428.0,"ЛО, Деревня Новосаратовка",59.8504,30.5471,,,13,15,322,10241.7,2026-06-30,2023-07-25,1,0,47-001088,47,17,4
53377,ЖК Южная Нева корпус 1,СЗ ПРОЕКТ-СТРАНА-18,4706057359,163840.0,"ЛО, Деревня Новосаратовка",59.8468,30.543,,,16,24,552,21331.56,2025-09-30,2023-07-25,1,0,47-001087,47,188,4
53368,Невская Долина корпус 1.3,СЗ САМОЛЕТ-НОВОСАРАТОВКА,4706047569,165380.0,"ЛО, Деревня Новосаратовка",59.8648,30.5545,,,13,16,473,17488.06,2025-09-30,2023-07-24,1,0,47-001086,47,135,4
53367,Невская Долина корпус 1.2,СЗ САМОЛЕТ-НОВОСАРАТОВКА,4706047569,133783.0,"ЛО, Деревня Новосаратовка",59.8648,30.5545,,,18,18,218,8546.76,2025-09-30,2023-07-24,1,0,47-001086,47,135,4
53366,Невская Долина корпус 1.1,СЗ САМОЛЕТ-НОВОСАРАТОВКА,4706047569,158535.0,"ЛО, Деревня Новосаратовка",59.8648,30.5545,,,1,19,568,20932.38,2025-12-31,2023-07-24,1,0,47-001086,47,135,4
52763,"ЖК ""А101 Лаголово""",СЗ ЛАГОЛОВО-1,4706051212,210267.0,"ЛО, деревня Лаголово",59.7106,30.0798,,,11,12,270,13192.6,2025-12-31,2023-06-26,1,0,47-001082,47,46,57
52762,"ЖК ""А101 Лаголово""",СЗ ЛАГОЛОВО-1,4706051212,229190.0,"ЛО, деревня Лаголово",59.7109,30.0814,,,1,10,87,3812.0,2025-12-31,2023-06-26,1,0,47-001082,47,46,57
52761,"ЖК ""А101 Лаголово""",СЗ ЛАГОЛОВО-1,4706051212,186914.0,"ЛО, деревня Лаголово",59.7122,30.0803,,,1,10,166,7386.5,2025-12-31,2023-06-26,1,0,47-001082,47,46,57
52647,Янинский лес,СЗ ЭКСТРАГРАД,7743345216,163893.0,"ЛО, массив В районе деревни Янино",59.9542,30.5732,,,16,16,204,8336.97,2025-09-30,2023-06-19,1,0,47-001081,47,14,70
52646,Янинский лес,СЗ ЭКСТРАГРАД,7743345216,147080.0,"ЛО, массив В районе деревни Янино",59.9543,30.5732,,,16,16,174,7185.18,2025-09-30,2023-06-19,1,0,47-001081,47,14,70
52645,Янинский лес,СЗ ЭКСТРАГРАД,7743345216,157567.0,"ЛО, массив В районе деревни Янино",59.9542,30.5734,,,16,16,160,7223.67,2025-09-30,2023-06-19,1,0,47-001081,47,14,70
52644,Янинский лес,СЗ ЭКСТРАГРАД,7743345216,158673.0,"ЛО, массив В районе деревни Янино",59.9543,30.5732,,,16,16,466,19004.95,2025-09-30,2023-06-19,1,0,47-001081,47,14,70
52643,Янинский лес,СЗ ЭКСТРАГРАД,7743345216,161699.0,"ЛО, массив В районе деревни Янино",59.9541,30.5732,,,16,16,174,7160.87,2025-09-30,2023-06-19,1,0,47-001081,47,14,70
52464,"ЖК ""Северный Меридиан""",СЗ ЕВРОСТРОЙ,4703140305,161886.0,"ЛО, поселок Бугры",60.0725,30.4214,Девяткино,26.5666666666667,10,10,336,14690.4,2025-12-31,2023-06-13,1,0,47-001080,47,95,71
52460,"Корпус 1.3. ЖК ""Эко-Квартал ""Гармония""",СЗ ЭКОСТРОЙ,7806598149,136522.0,"ЛО, Деревня Разбегаево",59.7888,29.928,,,10,10,72,3950.16,2026-06-30,2023-06-13,1,0,47-001079,47,136,72
52459,"Корпус 1.2. ЖК ""Эко-Квартал ""Гармония""",СЗ ЭКОСТРОЙ,7806598149,157677.0,"ЛО, Деревня Разбегаево",59.7888,29.928,,,10,10,72,3928.66,2026-06-30,2023-06-13,1,0,47-001079,47,136,72
52458,"Корпус 1.1. ЖК ""Эко-Квартал ""Гармония""",СЗ ЭКОСТРОЙ,7806598149,157660.0,"ЛО, Деревня Разбегаево",59.7888,29.928,,,10,10,72,3815.0,2026-06-30,2023-06-13,1,0,47-001079,47,136,72
52386,ЖК Дом на Евграфова,СЗ МАРКЕТ,4706043155,157166.0,"ЛО, г. Всеволожск, ул Евграфова",60.0204,30.6778,,,4,4,96,3200.0,2025-05-05,2023-06-08,0,0,47-001078,47,223,73
52384,Заречный парк,СЗ ИНВЕСТАЛЬЯНС,7722856273,168010.0,"ЛО, Деревня Новое Девяткино",60.0503,30.4669,Девяткино,22.6333333333333,25,25,322,12792.31,2025-09-30,2023-06-08,1,0,47-001077,47,59,14
52383,Заречный парк,СЗ ИНВЕСТАЛЬЯНС,7722856273,168746.0,"ЛО, деревня Новое Девяткино",60.0503,30.4679,Девяткино,23.95,16,16,203,8077.53,2025-09-30,2023-06-08,1,0,47-001076,47,59,74
52359,Жилые кварталы Город звезд,СЗ СЭТЛ ЭСТЕЙТ,7810733993,158142.0,"ЛО, Деревня Новосаратовка",59.8511,30.5461,,,12,24,848,27727.52,2026-03-31,2023-06-07,1,0,47-001075,47,17,4
52194,"UP-квартал ""Воронцовский""",СЗ ВОРОНЦОВСКИЙ,4703182471,151543.0,"ЛО, деревня Новое Девяткино",60.0485,30.471,Девяткино,12.45,13,13,940,39303.55,2026-12-31,2023-05-26,1,0,47-001074,47,167,74
52193,"UP-квартал ""Воронцовский""",СЗ ВОРОНЦОВСКИЙ,4703182471,142627.0,"ЛО, деревня Новое Девяткино",60.0485,30.4712,Девяткино,12.55,13,13,487,17928.43,2026-06-30,2023-05-26,1,0,47-001074,47,167,74
52192,"UP-квартал ""Воронцовский""",СЗ ВОРОНЦОВСКИЙ,4703182471,136617.0,"ЛО, деревня Новое Девяткино",60.0484,30.4708,Девяткино,12.2666666666667,13,13,550,24697.63,2026-06-30,2023-05-26,1,0,47-001074,47,167,74
52064,"ЖК ""Невский берег""",СЗ ЛЕНЖИЛСТРОЙ 47,4706044279,123367.0,"ЛО, гп. Дубровка, ул Невская",59.8424,30.9386,,,5,5,268,11748.8,2024-12-23,2023-05-19,0,0,47-001073,47,0,75
52032,Таллинский парк,СЗ СТРОЙ-ЭКСПЕРТ,7743345110,149590.0,"ЛО, городской поселок Новоселье",59.8088,30.1027,,,13,13,124,5604.59,2025-09-30,2023-05-17,1,0,47-001072,47,38,3
52031,Таллинский парк,СЗ СТРОЙ-ЭКСПЕРТ,7743345110,136050.0,"ЛО, городской поселок Новоселье",59.809,30.1019,,,13,13,124,5615.71,2025-09-30,2023-05-17,1,0,47-001072,47,38,3
52030,Таллинский парк,СЗ СТРОЙ-ЭКСПЕРТ,7743345110,146014.0,"ЛО, городской поселок Новоселье",59.8094,30.1029,,,13,13,424,17672.16,2025-09-30,2023-05-17,1,0,47-001072,47,38,3
51904,Квартал Лаголово,СЗ САМОЛЕТ СЕВЕРО-ЗАПАД,7813632175,116311.0,"ЛО, деревня Лаголово",59.7145,30.0754,,,10,11,748,29237.24,2025-12-31,2023-05-10,1,0,47-001071,47,134,57
51892,"ЖК ""Новая страница""",СЗ СК ЛЭНД,7816279920,118548.13044012566,"ЛО, г. Коммунар, ул Просвещения",59.6214,30.3849,,,8,9,248,10981.7,2024-05-30,2023-05-05,0,0,47-001070,47,0,76
51719,,СПЕЦЗАСТРОЙЩИК ЛО 1,4705080620,99329.98553676256,"ЛО, г. Сясьстрой, ул Кольцевая",60.1387,32.561,,,1,5,114,6132.1,2024-01-31,2023-04-26,0,0,47-001068,47,4,77
51557,Ясно Янино Квартал 6,СЗ КВС ДЕВЕЛОПМЕНТ,7802825802,158227.0,"ЛО, городской поселок Янино-1",59.9481,30.5605,,,9,9,351,16033.68,2025-09-30,2023-04-21,1,0,47-001067,47,11,33
51556,Ясно Янино Квартал 6,СЗ КВС ДЕВЕЛОПМЕНТ,7802825802,160418.0,"ЛО, городской поселок Янино-1",59.9658,30.6165,,,9,9,327,17200.1,2025-09-30,2023-04-21,1,0,47-001067,47,11,33
51285,"ЖК ""Верево Сити"" 5 очередь",НФСК СЗ,4703068546,120795.0,"ЛО, д. Большое Верево",59.6246,30.1726,,,4,4,464,17282.25,2024-12-24,2023-04-07,0,0,47-001066,47,0,78
51235,ЦДС Новые Горизонты участок 4,НОВЫЕ ГОРИЗОНТЫ 3,4703154971,150989.0,"ЛО, п. Бугры",60.0768,30.4162,Девяткино,39.2166666666667,23,23,438,14095.71,2024-10-28,2023-04-04,0,0,47-001065,47,224,55
51234,ЦДС Новые Горизонты участок 4,НОВЫЕ ГОРИЗОНТЫ 3,4703154971,156056.0,"ЛО, п. Бугры",60.0767,30.4145,,,23,23,438,14095.71,2024-10-28,2023-04-04,0,0,47-001065,47,224,55
51078,ЦДС Новые Горизонты участок 3,НОВЫЕ ГОРИЗОНТЫ 2,4703154989,151848.0,"ЛО, п. Бугры, район Бугровское сельское поселение, массив Центральное",60.0764,30.4135,,,22,22,293,9755.73,2024-07-10,2023-03-27,0,0,47-001064,47,168,79
51077,ЦДС Новые Горизонты участок 3,НОВЫЕ ГОРИЗОНТЫ 2,4703154989,161933.0,"ЛО, п. Бугры, район Бугровское сельское поселение, массив Центральное",60.0767,30.413,Девяткино,39.1,22,22,293,9755.73,2024-07-10,2023-03-27,0,0,47-001064,47,168,79
51076,ЦДС Новые Горизонты участок 3,НОВЫЕ ГОРИЗОНТЫ 2,4703154989,157256.0,"ЛО, п. Бугры, район Бугровское сельское поселение, массив Центральное",60.0755,30.414,,,13,18,522,18482.54,2024-07-10,2023-03-27,0,0,47-001064,47,168,79
51052,"ЖК ""А101 Всеволожск""",СЗ М11,7811763052,203181.0,"ЛО, г. Всеволожск",59.9811,30.6491,,,13,13,194,8680.7,2025-09-30,2023-03-23,1,0,47-001063,47,66,45
51051,"ЖК ""А101 Всеволожск""",СЗ М11,7811763052,280822.0,"ЛО, г. Всеволожск",59.9816,30.6471,,,3,8,55,2707.7,2025-09-30,2023-03-23,1,0,47-001063,47,66,45
51050,"ЖК ""А101 Всеволожск""",СЗ М11,7811763052,225881.0,"ЛО, г. Всеволожск",59.9812,30.6488,,,13,13,112,4825.3,2025-09-30,2023-03-23,1,0,47-001063,47,66,45
51049,"ЖК ""А101 Всеволожск""",СЗ М11,7811763052,206935.0,"ЛО, г. Всеволожск",59.9812,30.6491,,,13,13,197,8895.5,2025-09-30,2023-03-23,1,0,47-001063,47,66,45
51048,"ЖК ""А101 Всеволожск""",СЗ М11,7811763052,154264.0,"ЛО, г. Всеволожск",59.9818,30.6487,,,8,8,64,3157.0,2025-09-30,2023-03-23,1,0,47-001063,47,66,45
51047,"ЖК ""А101 Всеволожск""",СЗ М11,7811763052,174195.0,"ЛО, г. Всеволожск",59.9817,30.6509,,,13,13,114,4891.4,2025-09-30,2023-03-23,1,0,47-001063,47,66,45
50899,Квартал Лаголово,СЗ САМОЛЕТ СЕВЕРО-ЗАПАД,7813632175,137829.0,"ЛО, деревня Лаголово",59.7145,30.0754,,,10,11,593,23746.73,2025-09-30,2023-03-16,1,0,47-001047,47,134,57
50722,ЖК NEWПИТЕР уч.2,СЗ СТ-НОВОСЕЛЬЕ,4725483458,165385.0,"ЛО, городской поселок Новоселье",59.8071,30.085,,,4,12,259,14685.4,2024-12-10,2023-03-03,0,0,47-001046,47,20,3
48743,"Счастье 2.0"" МР Счастье 2.0""",СЗ ЛСГ,4716048018,135326.0,"ЛО, гп. Фёдоровское",59.6743,30.5188,,,4,6,242,11625.2,2024-12-24,2022-11-01,0,0,47-001028,47,205,80
48742,"Счастье 2.0"" МР Счастье 2.0""",СЗ ЛСГ,4716048018,135788.0,"ЛО, гп. Фёдоровское",59.6744,30.5188,,,4,5,220,10123.8,2024-12-24,2022-11-01,0,0,47-001028,47,205,80
48646,"ЖК ""Новокасимово"" MD-19/1",СЗ НОВОКАСИМОВО,5257151843,113641.95621696912,"ЛО, д. Касимово",60.2024,30.3068,,,3,3,21,1099.9,2023-12-28,2022-10-26,0,0,47-001027,47,94,81
48645,"ЖК ""Новокасимово"" MD-19",СЗ НОВОКАСИМОВО,5257151843,118166.09738642802,"ЛО, д. Касимово",60.2026,30.3069,,,3,3,24,1202.3,2023-12-28,2022-10-26,0,0,47-001026,47,94,81
48644,"ЖК ""Новокасимово"" MD-18",СЗ НОВОКАСИМОВО,5257151843,118050.96205726516,"ЛО, д. Касимово",60.2027,30.3056,,,3,3,36,1909.3,2023-12-28,2022-10-26,0,0,47-001025,47,94,81
48530,"ЖК ""Новая история""",ТАЙМС-С (СЗ),7802896105,192281.0,"ЛО, рп Сертолово",60.1748,30.1365,,,4,4,115,4623.0,2025-09-30,2022-10-18,1,0,47-001024,47,26,82
48529,"ЖК ""Новая история""",ТАЙМС-С (СЗ),7802896105,196784.0,"ЛО, рп Сертолово",60.175,30.1347,,,4,4,115,4623.0,2025-09-30,2022-10-18,1,0,47-001024,47,26,82
48528,"ЖК ""Новая история""",ТАЙМС-С (СЗ),7802896105,202692.0,"ЛО, рп Сертолово",60.1751,30.1331,,,4,4,115,4623.0,2025-09-30,2022-10-18,1,0,47-001024,47,26,82
48527,"ЖК ""Новая история""",ТАЙМС-С (СЗ),7802896105,203933.0,"ЛО, рп Сертолово",60.1752,30.1318,,,4,4,115,4623.0,2025-09-30,2022-10-18,1,0,47-001024,47,26,82
48526,"ЖК ""Новая история""",ТАЙМС-С (СЗ),7802896105,223397.0,"ЛО, рп Сертолово",60.1758,30.1285,,,4,4,115,4623.0,2025-09-30,2022-10-18,1,0,47-001024,47,26,82
48525,"ЖК ""Новая история""",ТАЙМС-С (СЗ),7802896105,219251.0,"ЛО, рп Сертолово",60.1759,30.1275,,,4,4,115,4623.0,2025-09-30,2022-10-18,1,0,47-001024,47,26,82
48524,"ЖК ""Новая история""",ТАЙМС-С (СЗ),7802896105,202042.0,"ЛО, рп Сертолово",60.1759,30.1264,,,4,4,115,4623.0,2025-09-30,2022-10-18,1,0,47-001024,47,26,82
48523,"ЖК ""Новая история""",ТАЙМС-С (СЗ),7802896105,191692.0,"ЛО, рп Сертолово",60.1759,30.1256,,,4,4,115,4623.0,2025-09-30,2022-10-18,1,0,47-001024,47,26,82
48521,ЖК Новые Лаврики к.1,СЗ САМОЛЕТ-ЛАВРИКИ,7813656377,164771.0,"ЛО, г. Мурино",60.0723,30.4307,Девяткино,32.7833333333333,13,13,539,20667.09,2025-09-30,2022-10-18,1,0,47-001023,47,174,7
48465,ЖК Аквилон Stories-3,СЗ НОВАЯ ЛИНИЯ,2902078175,200132.0,"ЛО, г. Кудрово",59.9221,30.5244,Улица Дыбенко,33.95,13,13,903,30468.94,2026-06-30,2022-10-13,1,0,47-001022,47,107,83
48464,ЖК Аквилон Stories-2,СЗ НОВАЯ ЛИНИЯ,2902078175,208344.0,"ЛО, г. Кудрово",59.9221,30.5243,Улица Дыбенко,32.3,13,13,769,28797.19,2024-12-27,2022-10-13,0,0,47-001022,47,107,83
48456,Янила Драйв 4-я очередь,СЗ ЛСТ ДЕВЕЛОПМЕНТ,7841354900,189413.0,"ЛО, городской поселок Янино-1",59.9554,30.5808,,,8,8,47,2201.69,2025-09-30,2022-10-13,1,0,47-001021,47,9,33
48455,Янила Драйв 4-я очередь,СЗ ЛСТ ДЕВЕЛОПМЕНТ,7841354900,181052.0,"ЛО, городской поселок Янино-1",59.9557,30.581,,,11,11,59,3056.85,2025-09-30,2022-10-13,1,0,47-001021,47,9,33
48454,Янила Драйв 4-я очередь,СЗ ЛСТ ДЕВЕЛОПМЕНТ,7841354900,207572.0,"ЛО, городской поселок Янино-1",59.9555,30.5817,,,8,12,224,9366.59,2025-09-30,2022-10-13,1,0,47-001021,47,9,33
48453,Янила Драйв 4-я очередь,СЗ ЛСТ ДЕВЕЛОПМЕНТ,7841354900,185859.0,"ЛО, городской поселок Янино-1",59.9548,30.5834,,,9,11,111,4460.92,2025-09-30,2022-10-13,1,0,47-001021,47,9,33
56840,Жилой комплекс «Астра Континенталь»,СЗ СЭТЛ СТАНДАРТ,7810787580,339200.0,"г. Санкт-Петербург, пр-кт Большой Смоленский",59.9045,30.4191,Елизаровская,15.1166666666667,2,16,474,15451.7,2026-09-30,2023-12-29,1,0,78-002043,78,106,138
56646,"ЖК ""Парадный ансамбль""",СЗ НОРД СИТИ,7810781281,220445.0,"г. Санкт-Петербург, ш Пулковское",59.751,30.3006,,,6,6,187,5554.91,2026-06-30,2023-12-25,1,0,78-002042,78,6,117
56645,"ЖК ""Парадный ансамбль""",СЗ НОРД СИТИ,7810781281,214237.0,"г. Санкт-Петербург, ш Пулковское",59.7509,30.3009,,,6,6,197,5867.27,2026-06-30,2023-12-25,1,0,78-002042,78,6,117
56644,"ЖК ""Парадный ансамбль""",СЗ НОРД СИТИ,7810781281,213179.0,"г. Санкт-Петербург, ш Пулковское",59.7506,30.3006,,,6,6,414,12467.68,2026-06-30,2023-12-25,1,0,78-002042,78,6,117
56643,"ЖК ""Парадный ансамбль""",СЗ НОРД СИТИ,7810781281,227760.0,"г. Санкт-Петербург, ш Пулковское",59.75,30.3002,,,6,6,133,4124.06,2026-06-30,2023-12-25,1,0,78-002042,78,6,117
56642,"ЖК ""Парадный ансамбль""",СЗ НОРД СИТИ,7810781281,214140.0,"г. Санкт-Петербург, ш Пулковское",59.7515,30.298,,,6,6,446,13892.16,2026-06-30,2023-12-25,1,0,78-002042,78,6,117
56641,"ЖК ""Парадный ансамбль""",СЗ НОРД СИТИ,7810781281,208801.0,"г. Санкт-Петербург, ш Пулковское",59.7515,30.298,,,6,6,123,3626.07,2026-06-30,2023-12-25,1,0,78-002042,78,6,117
56640,"ЖК ""Парадный ансамбль""",СЗ НОРД СИТИ,7810781281,224847.0,"г. Санкт-Петербург, ш Пулковское",59.7515,30.298,,,6,6,389,12667.25,2026-06-30,2023-12-25,1,0,78-002042,78,6,117
56532,"ЖК ""AVANT KLASSIK""",СЗ АВАНТ,7839091604,539669.0,"г. Санкт-Петербург, ул Пионерская",59.9605,30.2856,Чкаловская,6.68333333333333,11,11,440,25676.79,2027-06-30,2023-12-21,1,0,78-002025,78,190,139
56505,"ЖК ""Старлайт""",СЗ КАПИТАН,7810336996,211234.0,г. Санкт-Петербург,60.0294,30.4616,Девяткино,15.8333333333333,26,26,708,21900.0,2027-03-31,2023-12-21,1,0,78-002041,78,129,90
56454,,СЗ СЕВЕРНАЯ ЛИСИЦА,7813665371,169178.0,г. Санкт-Петербург,60.0103,30.0185,,,3,3,9,1736.0,2025-12-31,2023-12-19,1,0,78-002040,78,178,90
56453,,СЗ СЕВЕРНАЯ ЛИСИЦА,7813665371,199164.0,г. Санкт-Петербург,60.0103,30.0185,,,3,3,9,1738.94,2025-12-31,2023-12-19,1,0,78-002040,78,178,90
56397,"ЖК ""Респект""",СЗ ВИКТОРИЯ,7804434152,323060.0,г. Санкт-Петербург,59.9879,30.3586,Лесная,13.85,9,15,805,37722.04,2026-03-31,2023-12-18,1,0,78-002039,78,126,90
56396,"ЖК ""Респект""",СЗ ВИКТОРИЯ,7804434152,297045.0,г. Санкт-Петербург,59.9875,30.3572,Лесная,11.1333333333333,14,14,216,13710.64,2026-03-31,2023-12-18,1,0,78-002039,78,126,90
56360,ЖК Курортный квартал корпус 8 и 9,СЗ СПБ РЕНОВАЦИЯ - ПЕСОЧНЫЙ,7841094426,203511.0,г. Санкт-Петербург,60.1153,30.1729,,,7,10,207,8349.2,2025-07-02,2023-12-15,0,0,78-002038,78,24,90
56295,"ЖК ""Курортный квартал"" корпус 7",СЗ СПБ РЕНОВАЦИЯ - ПЕСОЧНЫЙ,7841094426,177165.0,"г. Санкт-Петербург, поселок Песочный",60.1158,30.1703,,,11,11,252,13474.7,2025-06-17,2023-12-13,0,0,78-002036,78,24,140
56291,ЖК Курортный квартал корпус 4,СЗ СПБ РЕНОВАЦИЯ - ПЕСОЧНЫЙ,7841094426,172348.0,"г. Санкт-Петербург, поселок Песочный",60.1166,30.1656,,,7,10,135,6310.0,2025-06-11,2023-12-13,0,0,78-002035,78,24,140
56290,ЖК Курортный квартал корпус 1,СЗ СПБ РЕНОВАЦИЯ - ПЕСОЧНЫЙ,7841094426,183569.0,г. Санкт-Петербург,60.1168,30.1648,,,9,9,127,6100.0,2025-05-26,2023-12-13,0,0,78-002034,78,24,90
56277,"ЖК ""Квартал Заречье""","СЗ ЗАГОРОДНАЯ, 71",7817328112,159343.0,"г. Санкт-Петербург, г. Колпино, ул Загородная",59.7809,30.5945,,,10,10,471,20009.31,2026-06-30,2023-12-13,1,0,78-002033,78,195,129
56276,"ЖК ""Квартал Заречье""","СЗ ЗАГОРОДНАЯ, 71",7817328112,160501.0,"г. Санкт-Петербург, г. Колпино, ул Загородная",59.7809,30.5945,,,10,10,336,13676.02,2026-06-30,2023-12-13,1,0,78-002033,78,195,129
56246,"ЖК ""Струны"" 2 очередь",СЗ ЭР-БИ-АЙ - СЕВЕР,7801670521,268070.0,"г. Санкт-Петербург, ул Шостаковича",60.0595,30.3279,Проспект Просвещения,16.55,2,25,569,30829.4,2027-12-31,2023-12-12,1,0,78-002032,78,184,141
56245,"ЖК ""Струны"" 1 очередь",СЗ ЭР-БИ-АЙ - СЕВЕР,7801670521,273571.0,"г. Санкт-Петербург, ул Шостаковича",60.0595,30.3279,Проспект Просвещения,16.55,2,25,568,31560.9,2026-12-31,2023-12-12,1,0,78-002032,78,184,141
55839,ЖК Кинопарк,РСТИ НА ТАМБАСОВА (СЗ),7813652809,275246.0,"г. Санкт-Петербург, ул Тамбасова",59.8378,30.1537,,,10,10,627,23912.5,2026-06-30,2023-11-28,1,0,78-002031,78,183,142
55838,ЖК Кинопарк,РСТИ НА ТАМБАСОВА (СЗ),7813652809,292964.0,"г. Санкт-Петербург, ул Тамбасова",59.8378,30.1537,,,10,10,627,23731.8,2027-03-31,2023-11-28,1,0,78-002031,78,183,142
55721,"ЖК ""Южный Форт""",СЗ КАПИТАН,7810336996,238173.0,"г. Санкт-Петербург, Ленинский проспект, участок 1, (северо-восточнее пересечения с улицей Доблести)",59.8637,30.185,,,2,21,646,22440.0,2026-12-31,2023-11-23,1,0,78-002030,78,129,143
55720,"ЖК ""Южный Форт""",СЗ КАПИТАН,7810336996,263889.0,"г. Санкт-Петербург, Ленинский проспект, участок 1, (северо-восточнее пересечения с улицей Доблести)",59.8637,30.185,,,2,26,591,17610.0,2026-12-31,2023-11-23,1,0,78-002030,78,129,143
55682,"Жилой комплекс ""Сандэй""",СЗ СПБ РЕНОВАЦИЯ – СОСНОВАЯ ПОЛЯНА 7-17,7841094419,250836.0,"г. Санкт-Петербург, ул 2-я Комсомольская",59.8312,30.1425,,,8,18,604,22178.0,2025-12-31,2023-11-22,1,0,78-002029,78,0,144
55558,ЖК Живи в Рыбацком,СЗ СПБ РЕНОВАЦИЯ - СЛАВЯНКА-6,7840102025,269921.0,"г. Санкт-Петербург, территория Усть-Славянка, пр-кт Советский",59.8319,30.531,Рыбацкое,21.8333333333333,10,10,70,3285.51,2026-03-31,2023-11-16,1,0,78-002027,78,113,145
55532,"ЖК ""AVANT BALANCE""",СЗ АВАНТ,7839091604,399763.0,"г. Санкт-Петербург, ул Пионерская",59.9605,30.2856,Чкаловская,6.68333333333333,6,10,104,7025.94,2027-06-30,2023-11-15,1,0,78-002025,78,190,139
55479,"ЖК ""Полис Приморский 2""",СЗ ПРИМОРСКИЙ-34,7816709348,251199.23232147383,"г. Санкт-Петербург, ул Глухарская",60.0365,30.1937,,,11,13,236,8444.57,2024-01-17,2023-11-13,0,0,78-002023,78,57,146
55478,"ЖК ""Полис Приморский 2""",СЗ ПРИМОРСКИЙ-34,7816709348,270283.9837335374,"г. Санкт-Петербург, ул Глухарская",60.0361,30.1945,,,12,14,273,10057.83,2024-01-17,2023-11-13,0,0,78-002023,78,57,146
55476,"ЖК ""Полис Приморский 2""",СЗ ПРИМОРСКИЙ-34,7816709348,254874.1535845343,"г. Санкт-Петербург, ул Глухарская",60.0364,30.1959,,,2,14,1576,53858.58,2024-01-17,2023-11-13,0,0,78-002023,78,57,146
54947,Куинджи,СЗ ЧЕТЫРЕ ГОРИЗОНТА,7806567158,377536.0,"г. Санкт-Петербург, проспект Лиговский",59.9031,30.3464,Обводный Канал,18.6833333333333,2,14,581,26677.9,2026-12-31,2023-10-16,1,0,78-002021,78,0,147
54869,ЖК Живи в Рыбацком,СЗ СПБ РЕНОВАЦИЯ - СЛАВЯНКА-6,7840102025,245232.0,"г. Санкт-Петербург, территория Усть-Славянка, пр-кт Советский",59.8309,30.532,Рыбацкое,20.2333333333333,26,26,560,24293.44,2025-12-31,2023-10-11,1,0,78-002019,78,113,145
54561,ОБРАЗЦОВЫЙ КВАРТАЛ 15,СЗ ТЕРМИНАЛ-РЕСУРС,7820338713,198437.0,г. Санкт-Петербург,59.75,30.3625,,,5,5,264,12034.5,2026-06-30,2023-09-29,1,0,78-002018,78,7,90
54560,ОБРАЗЦОВЫЙ КВАРТАЛ 15,СЗ ТЕРМИНАЛ-РЕСУРС,7820338713,190651.0,г. Санкт-Петербург,59.7509,30.3621,,,5,5,237,10518.17,2026-06-30,2023-09-29,1,0,78-002018,78,7,90
54535,ЖК Живи в Рыбацком,СЗ СПБ РЕНОВАЦИЯ - СЛАВЯНКА-6,7840102025,250136.0,"г. Санкт-Петербург, территория Усть-Славянка, ул Славянская",59.8328,30.5275,Рыбацкое,21.9666666666667,25,25,667,25511.0,2025-12-31,2023-09-28,1,0,78-002017,78,113,130
54440,ОБРАЗЦОВЫЙ КВАРТАЛ 14,СЗ ТЕРМИНАЛ-РЕСУРС,7820338713,194859.0,г. Санкт-Петербург,59.7515,30.3605,,,5,5,275,11518.02,2026-06-30,2023-09-22,1,0,78-002015,78,7,90
54439,ОБРАЗЦОВЫЙ КВАРТАЛ 14,СЗ ТЕРМИНАЛ-РЕСУРС,7820338713,191419.0,г. Санкт-Петербург,59.7516,30.3602,,,5,5,102,4498.08,2026-06-30,2023-09-22,1,0,78-002015,78,7,90
54438,ОБРАЗЦОВЫЙ КВАРТАЛ 14,СЗ ТЕРМИНАЛ-РЕСУРС,7820338713,191737.0,г. Санкт-Петербург,59.751,30.3605,,,5,5,189,8662.62,2026-06-30,2023-09-22,1,0,78-002015,78,7,90
54389,ID Park Pobedy,СЗ ЕВРОИНВЕСТ БЛАГОДАТНАЯ,7841088133,333319.81389527844,"г. Санкт-Петербург, улица Сызранская",59.8769,30.3389,Электросила,17.8333333333333,13,13,164,8068.58,2023-06-30,2023-09-20,0,0,78-002014,78,185,148
54388,ID Park Pobedy,СЗ ЕВРОИНВЕСТ БЛАГОДАТНАЯ,7841088133,342396.08687760134,"г. Санкт-Петербург, улица Сызранская",59.8778,30.3369,Электросила,15.7666666666667,13,13,798,44291.75,2024-01-24,2023-09-20,0,0,78-002014,78,185,148
54381,ЖК PLUS Пулковский,СЗ СЕВЕРНАЯ ВЕНЕЦИЯ,7810740292,189461.0,"г. Санкт-Петербург, ш Пулковское",59.7471,30.3063,,,6,6,44,1409.47,2025-12-31,2023-09-20,1,0,78-002013,78,56,117
